tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,tbl1apk
Table1a,2022,1,30194,33214,"Dallas/Fort Worth, TX","San Antonio, TX",11298,14683,DFW,SAT,247,355,189.20,AA,0.9784,189.41,AA,0.9784,189.41,,,202211129814683DFWSAT
Table1a,2022,1,30194,33244,"Dallas/Fort Worth, TX","Memphis, TN",11259,13244,DAL,MEM,431,97,132.40,WN,0.9828,131.52,WN,0.9828,131.52,,,202211125913244DALMEM
Table1a,2022,1,30194,33244,"Dallas/Fort Worth, TX","Memphis, TN",11298,13244,DFW,MEM,431,394,163.80,AA,0.9791,163.46,AA,0.9791,163.46,,,202211129813244DFWMEM
Table1a,2022,1,30194,33316,"Dallas/Fort Worth, TX","Omaha, NE",11259,13871,DAL,OMA,586,105,183.26,WN,1.0000,183.26,WN,1.0000,183.26,,,202211125913871DALOMA
Table1a,2022,1,30194,33316,"Dallas/Fort Worth, TX","Omaha, NE",11298,13871,DFW,OMA,586,225,227.86,AA,0.9505,226.80,AA,0.9505,226.80,,,202211129813871DFWOMA
Table1a,2022,1,30194,33342,"Dallas/Fort Worth, TX","Milwaukee, WI",11259,13342,DAL,MKE,853,102,194.07,WN,0.9760,191.03,WN,0.9760,191.03,,,202211125913342DALMKE
Table1a,2022,1,30194,33342,"Dallas/Fort Worth, TX","Milwaukee, WI",11298,13342,DFW,MKE,853,232,223.27,AA,0.9043,218.63,UA,0.0177,214.76,,,202211129813342DFWMKE
Table1a,2022,1,30194,33495,"Dallas/Fort Worth, TX","New Orleans, LA",11259,13495,DAL,MSY,447,689,142.67,WN,0.9974,142.49,WN,0.9974,142.49,,,202211125913495DALMSY
Table1a,2022,1,30194,33495,"Dallas/Fort Worth, TX","New Orleans, LA",11298,13495,DFW,MSY,447,481,176.90,AA,0.8356,188.23,NK,0.1292,97.58,,,202211129813495DFWMSY
Table1a,2022,1,30194,33570,"Dallas/Fort Worth, TX","San Diego, CA",11259,14679,DAL,SAN,1182,387,203.08,WN,0.9960,202.76,WN,0.9960,202.76,,,202211125914679DALSAN
Table1a,2022,1,30194,33570,"Dallas/Fort Worth, TX","San Diego, CA",11298,14679,DFW,SAN,1182,865,244.69,AA,0.8411,256.78,F9,0.0844,127.36,,,202211129814679DFWSAN
Table1a,2022,1,30194,33667,"Dallas/Fort Worth, TX","Norfolk, VA (Metropolitan Area)",11259,13931,DAL,ORF,1212,29,221.68,WN,0.7490,210.92,WN,0.7490,210.92,,,202211125913931DALORF
Table1a,2022,1,30194,33667,"Dallas/Fort Worth, TX","Norfolk, VA (Metropolitan Area)",11298,13931,DFW,ORF,1212,199,254.56,AA,0.8626,257.17,F9,0.0101,92.67,,,202211129813931DFWORF
Table1a,2022,1,30194,33667,"Dallas/Fort Worth, TX","Norfolk, VA (Metropolitan Area)",11298,14098,DFW,PHF,1212,6,338.29,AA,0.9828,339.61,AA,0.9828,339.61,,,202211129814098DFWPHF
Table1a,2022,1,30194,33728,"Dallas/Fort Worth, TX","Pensacola, FL",11259,14193,DAL,PNS,604,60,173.50,WN,0.9703,170.69,WN,0.9703,170.69,,,202211125914193DALPNS
Table1a,2022,1,30194,33728,"Dallas/Fort Worth, TX","Pensacola, FL",11298,14193,DFW,PNS,604,170,218.28,AA,0.9164,217.40,NK,0.0111,119.56,,,202211129814193DFWPNS
Table1a,2022,1,30194,34027,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",11259,14027,DAL,PBI,1102,12,288.72,DL,0.5872,318.73,WN,0.4128,246.04,,,202211125914027DALPBI
Table1a,2022,1,30194,34027,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",11298,14027,DFW,PBI,1102,243,311.51,AA,0.8996,314.32,UA,0.0141,285.65,,,202211129814027DFWPBI
Table1a,2022,1,30194,34057,"Dallas/Fort Worth, TX","Portland, OR",11259,14057,DAL,PDX,1626,40,283.01,WN,0.7877,285.09,AS,0.1788,277.09,,,202211125914057DALPDX
Table1a,2022,1,30194,34057,"Dallas/Fort Worth, TX","Portland, OR",11298,14057,DFW,PDX,1626,466,278.38,AA,0.6199,283.21,AA,0.6199,283.21,,,202211129814057DFWPDX
Table1a,2022,1,30194,34100,"Dallas/Fort Worth, TX","Philadelphia, PA",11259,14100,DAL,PHL,1303,38,235.61,WN,0.8559,230.20,WN,0.8559,230.20,,,202211125914100DALPHL
Table1a,2022,1,30194,34100,"Dallas/Fort Worth, TX","Philadelphia, PA",11298,14100,DFW,PHL,1303,836,265.06,AA,0.9432,269.11,NK,0.0201,117.07,,,202211129814100DFWPHL
Table1a,2022,1,30194,34262,"Dallas/Fort Worth, TX","Palm Springs, CA",11259,14262,DAL,PSP,1137,18,262.22,WN,0.9939,262.94,WN,0.9939,262.94,,,202211125914262DALPSP
Table1a,2022,1,30194,34262,"Dallas/Fort Worth, TX","Palm Springs, CA",11298,14262,DFW,PSP,1137,199,317.00,AA,0.9749,316.66,AA,0.9749,316.66,,,202211129814262DFWPSP
Table1a,2022,1,30194,34492,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",11259,14492,DAL,RDU,1061,134,210.66,WN,0.9304,206.30,WN,0.9304,206.30,,,202211125914492DALRDU
Table1a,2022,1,30194,34492,"Dallas/Fort Worth, TX","Raleigh/Durham, NC",11298,14492,DFW,RDU,1061,473,247.03,AA,0.9139,248.48,UA,0.0148,179.22,,,202211129814492DFWRDU
Table1a,2022,1,30194,34524,"Dallas/Fort Worth, TX","Richmond, VA",11259,14524,DAL,RIC,1158,22,239.58,WN,0.7107,230.40,WN,0.7107,230.40,,,202211125914524DALRIC
Table1a,2022,1,30194,34524,"Dallas/Fort Worth, TX","Richmond, VA",11298,14524,DFW,RIC,1158,212,284.13,AA,0.8594,290.43,NK,0.0226,112.86,,,202211129814524DFWRIC
Table1a,2022,1,30194,34570,"Dallas/Fort Worth, TX","Reno, NV",11259,14570,DAL,RNO,1356,46,259.93,WN,0.9903,260.79,WN,0.9903,260.79,,,202211125914570DALRNO
Table1a,2022,1,30194,34570,"Dallas/Fort Worth, TX","Reno, NV",11298,14570,DFW,RNO,1356,199,315.32,AA,0.9086,320.30,F9,0.0139,116.08,,,202211129814570DFWRNO
Table1a,2022,1,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",11259,14869,DAL,SLC,999,239,204.95,WN,0.9972,204.58,WN,0.9972,204.58,,,202211125914869DALSLC
Table1a,2022,1,30194,34614,"Dallas/Fort Worth, TX","Salt Lake City, UT",11298,14869,DFW,SLC,999,967,264.55,DL,0.5243,254.18,DL,0.5243,254.18,,,202211129814869DFWSLC
Table1a,2022,1,30194,34653,"Dallas/Fort Worth, TX","Tulsa, OK",11259,15370,DAL,TUL,238,77,156.94,WN,1.0000,156.94,WN,1.0000,156.94,,,202211125915370DALTUL
Table1a,2022,1,30194,34653,"Dallas/Fort Worth, TX","Tulsa, OK",11298,15370,DFW,TUL,238,139,170.31,AA,0.9825,170.05,AA,0.9825,170.05,,,202211129815370DFWTUL
Table1a,2022,1,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11259,14685,DAL,SAV,925,76,185.30,WN,0.9325,178.90,WN,0.9325,178.90,,,202211125914685DALSAV
Table1a,2022,1,30194,34685,"Dallas/Fort Worth, TX","Savannah, GA",11298,14685,DFW,SAV,925,154,246.29,AA,0.8706,240.84,AA,0.8706,240.84,,,202211129814685DFWSAV
Table1a,2022,1,30194,34986,"Dallas/Fort Worth, TX","Sarasota/Bradenton, FL",11259,14986,DAL,SRQ,945,68,188.77,WN,0.9227,180.25,WN,0.9227,180.25,,,202211125914986DALSRQ
Table1a,2022,1,30194,34986,"Dallas/Fort Worth, TX","Sarasota/Bradenton, FL",11298,14986,DFW,SRQ,945,99,234.57,AA,0.8674,223.92,AA,0.8674,223.92,,,202211129814986DFWSRQ
Table1a,2022,1,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11259,15412,DAL,TYS,771,4,294.81,DL,1.0000,294.81,DL,1.0000,294.81,,,202211125915412DALTYS
Table1a,2022,1,30194,35412,"Dallas/Fort Worth, TX","Knoxville, TN",11298,15412,DFW,TYS,771,161,283.52,AA,0.9204,281.82,AA,0.9204,281.82,,,202211129815412DFWTYS
Table1a,2022,1,30198,30852,"Pittsburgh, PA","Washington, DC (Metropolitan Area)",14122,10821,PIT,BWI,210,52,141.69,WN,0.9485,140.80,WN,0.9485,140.80,,,202211412210821PITBWI
Table1a,2022,1,30198,30852,"Pittsburgh, PA","Washington, DC (Metropolitan Area)",14122,11278,PIT,DCA,210,101,142.87,AA,0.9923,142.58,AA,0.9923,142.58,,,202211412211278PITDCA
Table1a,2022,1,30198,30852,"Pittsburgh, PA","Washington, DC (Metropolitan Area)",14122,12264,PIT,IAD,210,40,155.46,UA,0.9917,155.57,UA,0.9917,155.57,,,202211412212264PITIAD
Table1a,2022,1,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",14122,13796,PIT,OAK,2254,24,223.27,WN,0.7834,234.76,NK,0.1336,117.97,,,202211412213796PITOAK
Table1a,2022,1,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",14122,14771,PIT,SFO,2254,149,332.29,UA,0.3651,384.77,DL,0.3212,300.38,,,202211412214771PITSFO
Table1a,2022,1,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",14122,14831,PIT,SJC,2254,38,307.59,WN,0.3663,284.86,WN,0.3663,284.86,,,202211412214831PITSJC
Table1a,2022,1,30198,33195,"Pittsburgh, PA","Tampa, FL (Metropolitan Area)",14122,14112,PIT,PIE,878,52,86.44,G4,1.0000,86.44,G4,1.0000,86.44,,,202211412214112PITPIE
Table1a,2022,1,30198,33195,"Pittsburgh, PA","Tampa, FL (Metropolitan Area)",14122,15304,PIT,TPA,878,558,168.82,WN,0.5402,185.35,NK,0.2803,105.55,,,202211412215304PITTPA
Table1a,2022,1,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,10821,HSV,BWI,641,27,243.17,DL,0.7642,246.81,AA,0.2236,230.55,,,202211221710821HSVBWI
Table1a,2022,1,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,11278,HSV,DCA,641,165,255.30,AA,0.9426,254.43,AA,0.9426,254.43,,,202211221711278HSVDCA
Table1a,2022,1,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",12217,12264,HSV,IAD,641,60,245.29,UA,0.8004,237.73,UA,0.8004,237.73,,,202211221712264HSVIAD
Table1a,2022,1,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,10821,ALB,BWI,325,74,147.40,WN,0.9985,147.49,WN,0.9985,147.49,,,202211025710821ALBBWI
Table1a,2022,1,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,11278,ALB,DCA,325,89,186.33,AA,0.9460,187.89,UA,0.0188,153.77,,,202211025711278ALBDCA
Table1a,2022,1,30257,30852,"Albany, NY","Washington, DC (Metropolitan Area)",10257,12264,ALB,IAD,325,28,179.21,UA,0.9921,178.67,UA,0.9921,178.67,,,202211025712264ALBIAD
Table1a,2022,1,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",10257,11697,ALB,FLL,1225,358,183.17,B6,0.5937,185.95,WN,0.1603,180.62,,,202211025711697ALBFLL
Table1a,2022,1,30257,32467,"Albany, NY","Miami, FL (Metropolitan Area)",10257,13303,ALB,MIA,1225,86,212.29,AA,0.4897,205.20,AA,0.4897,205.20,,,202211025713303ALBMIA
Table1a,2022,1,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,14112,ALB,PIE,1138,47,106.36,G4,1.0000,106.36,G4,1.0000,106.36,,,202211025714112ALBPIE
Table1a,2022,1,30257,33195,"Albany, NY","Tampa, FL (Metropolitan Area)",10257,15304,ALB,TPA,1138,295,184.23,WN,0.4626,205.82,F9,0.2414,107.66,,,202211025715304ALBTPA
Table1a,2022,1,30279,30194,"Amarillo, TX","Dallas/Fort Worth, TX",10279,11259,AMA,DAL,323,138,139.94,WN,0.9976,139.91,WN,0.9976,139.91,,,202211027911259AMADAL
Table1a,2022,1,30279,30194,"Amarillo, TX","Dallas/Fort Worth, TX",10279,11298,AMA,DFW,323,93,167.05,AA,0.9798,166.95,AA,0.9798,166.95,,,202211027911298AMADFW
Table1a,2022,1,30325,30466,"Denver, CO","Phoenix, AZ",11292,14107,DEN,PHX,602,3188,172.47,WN,0.4357,183.40,F9,0.1444,104.64,,,202211129214107DENPHX
Table1a,2022,1,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,10821,DEN,BWI,1491,738,217.24,WN,0.6210,223.49,F9,0.1184,117.15,,,202211129210821DENBWI
Table1a,2022,1,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,11278,DEN,DCA,1491,783,174.84,F9,0.6187,127.25,F9,0.6187,127.25,,,202211129211278DENDCA
Table1a,2022,1,30325,30852,"Denver, CO","Washington, DC (Metropolitan Area)",11292,12264,DEN,IAD,1491,910,231.55,UA,0.7176,253.81,WN,0.2648,170.40,,,202211129212264DENIAD
Table1a,2022,1,30325,31453,"Denver, CO","Houston, TX",11292,12191,DEN,HOU,883,722,162.79,WN,0.9891,162.39,WN,0.9891,162.39,,,202211129212191DENHOU
Table1a,2022,1,30325,31453,"Denver, CO","Houston, TX",11292,12266,DEN,IAH,883,1522,187.35,UA,0.6509,217.76,WN,0.1764,143.17,,,202211129212266DENIAH
Table1a,2022,1,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,11618,DEN,EWR,1659,1024,238.82,UA,0.9634,238.72,AA,0.0141,202.15,,,202211129211618DENEWR
Table1a,2022,1,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12197,DEN,HPN,1659,12,250.48,AA,0.4455,241.88,AA,0.4455,241.88,,,202211129212197DENHPN
Table1a,2022,1,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12391,DEN,ISP,1659,13,212.43,WN,0.8448,221.54,F9,0.1034,103.67,,,202211129212391DENISP
Table1a,2022,1,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12478,DEN,JFK,1659,446,229.53,DL,0.6849,237.64,B6,0.2412,205.32,,,202211129212478DENJFK
Table1a,2022,1,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,12953,DEN,LGA,1659,1841,207.27,UA,0.4449,220.44,WN,0.2223,168.50,,,202211129212953DENLGA
Table1a,2022,1,30325,31703,"Denver, CO","New York City, NY (Metropolitan Area)",11292,15070,DEN,SWF,1659,0,71.00,F9,1.0000,71.00,F9,1.0000,71.00,,,202211129215070DENSWF
Table1a,2022,1,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,13796,DEN,OAK,967,499,155.24,WN,0.8752,161.03,F9,0.0972,92.28,,,202211129213796DENOAK
Table1a,2022,1,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14771,DEN,SFO,967,1393,174.78,UA,0.7553,186.58,WN,0.1511,141.56,,,202211129214771DENSFO
Table1a,2022,1,30325,32457,"Denver, CO","San Francisco, CA (Metropolitan Area)",11292,14831,DEN,SJC,967,534,183.76,WN,0.5751,178.47,WN,0.5751,178.47,,,202211129214831DENSJC
Table1a,2022,1,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,11697,DEN,FLL,1709,1342,230.55,UA,0.4458,287.84,NK,0.2588,132.80,,,202211129211697DENFLL
Table1a,2022,1,30325,32467,"Denver, CO","Miami, FL (Metropolitan Area)",11292,13303,DEN,MIA,1709,1252,215.94,AA,0.3053,251.58,F9,0.1627,118.79,,,202211129213303DENMIA
Table1a,2022,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,10800,DEN,BUR,862,495,149.73,WN,0.7922,151.95,F9,0.1080,94.20,,,202211129210800DENBUR
Table1a,2022,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12892,DEN,LAX,862,1943,166.43,UA,0.4969,175.64,WN,0.2590,142.63,,,202211129212892DENLAX
Table1a,2022,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,12954,DEN,LGB,862,314,111.78,WN,0.9675,111.13,WN,0.9675,111.13,,,202211129212954DENLGB
Table1a,2022,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,13891,DEN,ONT,862,467,149.98,WN,0.5770,150.60,F9,0.2135,106.46,,,202211129213891DENONT
Table1a,2022,1,30325,32575,"Denver, CO","Los Angeles, CA (Metropolitan Area)",11292,14908,DEN,SNA,862,1258,145.98,WN,0.5564,137.66,WN,0.5564,137.66,,,202211129214908DENSNA
Table1a,2022,1,30325,33195,"Denver, CO","Tampa, FL (Metropolitan Area)",11292,15304,DEN,TPA,1506,1472,211.22,UA,0.4414,240.06,F9,0.1663,118.42,,,202211129215304DENTPA
Table1a,2022,1,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,13931,DEN,ORF,1553,185,239.30,UA,0.4955,251.04,WN,0.2984,196.04,,,202211129213931DENORF
Table1a,2022,1,30325,33667,"Denver, CO","Norfolk, VA (Metropolitan Area)",11292,14098,DEN,PHF,1553,3,315.50,AA,0.9600,314.61,AA,0.9600,314.61,,,202211129214098DENPHF
Table1a,2022,1,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,11618,ASE,EWR,1750,87,568.57,UA,0.8943,573.97,AA,0.0650,472.53,,,202211037211618ASEEWR
Table1a,2022,1,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12197,ASE,HPN,1750,7,527.14,UA,0.6119,526.63,AA,0.2239,459.69,,,202211037212197ASEHPN
Table1a,2022,1,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12478,ASE,JFK,1750,8,779.36,AA,0.5915,684.01,AA,0.5915,684.01,,,202211037212478ASEJFK
Table1a,2022,1,30372,31703,"Aspen, CO","New York City, NY (Metropolitan Area)",10372,12953,ASE,LGA,1750,143,554.10,UA,0.8372,553.87,AA,0.1277,553.71,,,202211037212953ASELGA
Table1a,2022,1,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,10800,ASE,BUR,737,0,213.50,AA,1.0000,213.50,AA,1.0000,213.50,,,202211037210800ASEBUR
Table1a,2022,1,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,12892,ASE,LAX,737,292,308.72,UA,0.6050,305.82,UA,0.6050,305.82,,,202211037212892ASELAX
Table1a,2022,1,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,13891,ASE,ONT,737,2,297.67,UA,0.5714,291.58,UA,0.5714,291.58,,,202211037213891ASEONT
Table1a,2022,1,30372,32575,"Aspen, CO","Los Angeles, CA (Metropolitan Area)",10372,14908,ASE,SNA,737,45,286.40,UA,0.9206,289.97,AA,0.0769,245.35,,,202211037214908ASESNA
Table1a,2022,1,30397,30194,"Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",10397,11259,ATL,DAL,731,848,154.08,WN,0.6002,140.63,WN,0.6002,140.63,,,202211039711259ATLDAL
Table1a,2022,1,30397,30194,"Atlanta, GA (Metropolitan Area)","Dallas/Fort Worth, TX",10397,11298,ATL,DFW,731,1799,164.99,DL,0.4683,178.46,AA,0.4107,166.66,,,202211039711298ATLDFW
Table1a,2022,1,30397,30466,"Atlanta, GA (Metropolitan Area)","Phoenix, AZ",10397,14107,ATL,PHX,1587,1147,285.97,DL,0.5423,326.72,WN,0.1644,229.13,,,202211039714107ATLPHX
Table1a,2022,1,30397,30647,"Atlanta, GA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10397,10874,ATL,CAK,554,6,236.84,AA,0.8200,222.22,AA,0.8200,222.22,,,202211039710874ATLCAK
Table1a,2022,1,30397,30647,"Atlanta, GA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10397,11042,ATL,CLE,554,682,147.01,DL,0.6953,162.62,NK,0.1666,89.60,,,202211039711042ATLCLE
Table1a,2022,1,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",10397,10721,ATL,BOS,952,1399,171.23,DL,0.7608,178.54,B6,0.1678,140.37,,,202211039710721ATLBOS
Table1a,2022,1,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",10397,13296,ATL,MHT,952,22,236.51,AA,0.5792,234.45,AA,0.5792,234.45,,,202211039713296ATLMHT
Table1a,2022,1,30397,30721,"Atlanta, GA (Metropolitan Area)","Boston, MA (Metropolitan Area)",10397,14307,ATL,PVD,952,211,188.91,DL,0.8901,188.80,UA,0.0195,181.44,,,202211039714307ATLPVD
Table1a,2022,1,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,10821,ATL,BWI,577,1215,150.29,DL,0.4663,178.89,NK,0.1617,88.14,,,202211039710821ATLBWI
Table1a,2022,1,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,11278,ATL,DCA,577,1454,168.84,DL,0.5997,184.73,WN,0.2216,134.04,,,202211039711278ATLDCA
Table1a,2022,1,30397,30852,"Atlanta, GA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10397,12264,ATL,IAD,577,455,170.43,DL,0.5374,177.88,UA,0.3553,168.66,,,202211039712264ATLIAD
Table1a,2022,1,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13232,ATL,MDW,606,843,142.65,WN,0.7159,132.44,WN,0.7159,132.44,,,202211039713232ATLMDW
Table1a,2022,1,30397,30977,"Atlanta, GA (Metropolitan Area)","Chicago, IL",10397,13930,ATL,ORD,606,1647,156.64,DL,0.5310,162.23,AA,0.2004,152.97,,,202211039713930ATLORD
Table1a,2022,1,30397,31066,"Atlanta, GA (Metropolitan Area)","Columbus, OH",10397,11066,ATL,CMH,447,488,177.87,DL,0.7937,183.62,WN,0.1624,149.10,,,202211039711066ATLCMH
Table1a,2022,1,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",10397,12191,ATL,HOU,696,780,163.02,WN,0.6687,144.20,WN,0.6687,144.20,,,202211039712191ATLHOU
Table1a,2022,1,30397,31453,"Atlanta, GA (Metropolitan Area)","Houston, TX",10397,12266,ATL,IAH,696,1201,183.94,DL,0.5585,188.55,NK,0.1253,115.55,,,202211039712266ATLIAH
Table1a,2022,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,11618,ATL,EWR,795,1727,141.81,DL,0.4595,155.74,NK,0.1124,96.36,,,202211039711618ATLEWR
Table1a,2022,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12197,ATL,HPN,795,170,227.83,DL,0.9700,227.89,DL,0.9700,227.89,,,202211039712197ATLHPN
Table1a,2022,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12391,ATL,ISP,795,73,101.62,F9,0.8591,89.25,F9,0.8591,89.25,,,202211039712391ATLISP
Table1a,2022,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12478,ATL,JFK,795,932,148.09,DL,0.6914,153.85,B6,0.2620,131.59,,,202211039712478ATLJFK
Table1a,2022,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,12953,ATL,LGA,795,2559,147.09,DL,0.6204,164.97,WN,0.1624,106.70,,,202211039712953ATLLGA
Table1a,2022,1,30397,31703,"Atlanta, GA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10397,15070,ATL,SWF,795,0,144.00,F9,1.0000,144.00,F9,1.0000,144.00,,,202211039715070ATLSWF
Table1a,2022,1,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10397,13796,ATL,OAK,2139,127,236.87,WN,0.4629,259.44,F9,0.1133,112.83,,,202211039713796ATLOAK
Table1a,2022,1,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10397,14771,ATL,SFO,2139,731,382.75,DL,0.7915,406.86,F9,0.0222,146.94,,,202211039714771ATLSFO
Table1a,2022,1,30397,32457,"Atlanta, GA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10397,14831,ATL,SJC,2139,203,335.08,DL,0.7349,355.81,WN,0.1342,244.82,,,202211039714831ATLSJC
Table1a,2022,1,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10397,11697,ATL,FLL,594,1955,140.56,DL,0.6105,159.88,NK,0.1409,100.11,,,202211039711697ATLFLL
Table1a,2022,1,30397,32467,"Atlanta, GA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10397,13303,ATL,MIA,594,2128,154.14,DL,0.4064,191.06,WN,0.1104,125.17,,,202211039713303ATLMIA
Table1a,2022,1,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,10800,ATL,BUR,1947,34,303.44,WN,0.4369,264.61,WN,0.4369,264.61,,,202211039710800ATLBUR
Table1a,2022,1,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,12892,ATL,LAX,1947,2308,298.35,DL,0.5595,376.31,NK,0.1687,142.57,,,202211039712892ATLLAX
Table1a,2022,1,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,12954,ATL,LGB,1947,38,170.11,WN,0.7559,153.00,WN,0.7559,153.00,,,202211039712954ATLLGB
Table1a,2022,1,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,13891,ATL,ONT,1947,281,298.74,DL,0.7296,324.36,F9,0.0740,133.93,,,202211039713891ATLONT
Table1a,2022,1,30397,32575,"Atlanta, GA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10397,14908,ATL,SNA,1947,270,336.70,DL,0.7415,362.09,NK,0.0374,120.28,,,202211039714908ATLSNA
Table1a,2022,1,30397,33195,"Atlanta, GA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10397,15304,ATL,TPA,406,1336,162.50,DL,0.6429,186.09,WN,0.2061,129.37,,,202211039715304ATLTPA
Table1a,2022,1,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10397,13931,ATL,ORF,516,313,214.20,DL,0.8116,221.08,AA,0.1294,186.38,,,202211039713931ATLORF
Table1a,2022,1,30397,33667,"Atlanta, GA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10397,14098,ATL,PHF,516,4,291.40,AA,1.0000,291.40,AA,1.0000,291.40,,,202211039714098ATLPHF
Table1a,2022,1,30408,30466,"Appleton, WI","Phoenix, AZ",10408,10466,ATW,AZA,1463,170,136.47,G4,1.0000,136.47,G4,1.0000,136.47,,,202211040810466ATWAZA
Table1a,2022,1,30408,30466,"Appleton, WI","Phoenix, AZ",10408,14107,ATW,PHX,1463,31,312.07,UA,0.4638,272.50,UA,0.4638,272.50,,,202211040814107ATWPHX
Table1a,2022,1,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11259,AUS,DAL,190,275,153.25,WN,1.0000,153.25,WN,1.0000,153.25,,,202211042311259AUSDAL
Table1a,2022,1,30423,30194,"Austin, TX","Dallas/Fort Worth, TX",10423,11298,AUS,DFW,190,270,166.16,AA,0.9889,165.58,AA,0.9889,165.58,,,202211042311298AUSDFW
